comparison,query_index,query_pid,query_source_image_index,query_source_image_path,query_view,query_source,caption_in_image,category,base_correct,candidate_correct,base_top1_index,base_top1_pid,base_top1_path,base_top1_view,base_top1_source,candidate_top1_index,candidate_top1_pid,candidate_top1_path,candidate_top1_view,candidate_top1_source,base_best_positive_rank,candidate_best_positive_rank,rank_improvement,base_ap,candidate_ap,ap_delta,base_inp,candidate_inp,inp_delta,top10_overlap,base_top1_score,candidate_top1_score,identity_residual_on_base_top1,identity_residual_on_candidate_top1,identity_residual_on_source_image,identity_contribution_on_base_top1,identity_contribution_on_candidate_top1,identity_contribution_on_source_image
v16.2_observation_vs_v16.2_final,11677,6145,5838,PRAI-1581/00000394_0002_00000001.jpg,0,PRAI-1581,1,stable_wrong,0,0,1612,5144,G2APS/D8_30_010170_4_gallery.jpg,0,G2APS,1612,5144,G2APS/D8_30_010170_4_gallery.jpg,0,G2APS,21,24,-3,0.044771142303943634,0.043829191476106644,-0.0009419508278369904,0.017241379246115685,0.018518518656492233,0.0012771394103765488,0.8999999761581421,0.6302902698516846,0.6037696003913879,-0.23719564080238342,-0.23719564080238342,-0.19244202971458435,-0.026532928724727345,-0.026532928724727345,-0.021526747459549522
v16.2_observation_vs_v16.2_final,11680,6145,5840,PRAI-1581/00000394_0001_00000002.jpg,0,PRAI-1581,0,stable_wrong,0,0,1791,5189,G2APS/D2_20_004740_15_train.jpg,0,G2APS,1791,5189,G2APS/D2_20_004740_15_train.jpg,0,G2APS,2,3,-1,0.43214285373687744,0.39047619700431824,-0.041666656732559204,0.4000000059604645,0.4000000059604645,0.0,1.0,0.616824209690094,0.5900046229362488,-0.2396625578403473,-0.2396625578403473,-0.1801322102546692,-0.02680888039785545,-0.02680888039785545,-0.02014975941188002
v16.2_observation_vs_v16.2_final,11688,6146,5844,PRAI-1581/00000395_0002_00000000.jpg,0,PRAI-1581,0,stable_wrong,0,0,418,4918,G2APS/D2_50_002610_8_train.jpg,0,G2APS,418,4918,G2APS/D2_50_002610_8_train.jpg,0,G2APS,20,24,-4,0.013478058390319347,0.011405650526285172,-0.002072407864034176,0.0010471204295754433,0.0010822510812431574,3.513065166771412e-05,1.0,0.5542460083961487,0.5355798602104187,-0.16682958602905273,-0.16682958602905273,-0.229689359664917,-0.018661715284103764,-0.018661715284103764,-0.025693269017093456
v16.2_observation_vs_v16.2_final,11689,6146,5844,PRAI-1581/00000395_0002_00000000.jpg,0,PRAI-1581,1,stable_wrong,0,0,1451,5099,G2APS/D7_20_002310_3_gallery.jpg,0,G2APS,1451,5099,G2APS/D7_20_002310_3_gallery.jpg,0,G2APS,8,9,-1,0.04135672748088837,0.03816504031419754,-0.0031916871666908264,0.0021953897085040808,0.0024464831221848726,0.00025109341368079185,1.0,0.6222750544548035,0.607006847858429,-0.13657352328300476,-0.13657352328300476,-0.10841187834739685,-0.015277243488517112,-0.015277243488517112,-0.012127055250150232
v16.2_observation_vs_v16.2_final,11692,6147,5846,PRAI-1581/00000400_0001_00000018.jpg,0,PRAI-1581,0,break,1,0,5846,6147,PRAI-1581/00000400_0001_00000018.jpg,0,PRAI-1581,5910,6163,PRAI-1581/00000503_0002_00000001.jpg,0,PRAI-1581,1,2,-1,0.417691171169281,0.29270559549331665,-0.12498557567596436,0.0021810249891132116,0.0022038568276911974,2.2831838577985764e-05,1.0,0.5975812673568726,0.5753031373023987,-0.19940689206123352,-0.19151395559310913,-0.19940689206123352,-0.022305843549157434,-0.02142293221052949,-0.022305843549157434
v16.2_observation_vs_v16.2_final,11709,6149,5854,PRAI-1581/00000417_0001_00000005.jpg,0,PRAI-1581,1,stable_wrong,0,0,973,5013,G2APS/S4_30_002149_0_train.jpg,1,G2APS,973,5013,G2APS/S4_30_002149_0_train.jpg,1,G2APS,33,34,-1,0.018693529069423676,0.017248142510652542,-0.0014453865587711334,0.01002506259828806,0.00917431153357029,-0.0008507510647177696,0.8999999761581421,0.5752853155136108,0.5677201747894287,-0.06758958101272583,-0.06758958101272583,-0.03352588415145874,-0.007560634459715665,-0.007560634459715665,-0.0037502371106610255
v16.2_observation_vs_v16.2_final,11711,6149,5855,PRAI-1581/00000417_0001_00000007.jpg,0,PRAI-1581,1,stable_wrong,0,0,1061,5029,G2APS/S4_30_004914_0_train.jpg,1,G2APS,1061,5029,G2APS/S4_30_004914_0_train.jpg,1,G2APS,53,54,-1,0.009990883059799671,0.010081802494823933,9.091943502426147e-05,0.0025125627871602774,0.002436053706333041,-7.650908082723618e-05,1.0,0.47411373257637024,0.47873038053512573,0.041383177042007446,0.041383177042007446,0.04503938555717468,0.004629161324988917,0.004629161324988917,0.005038148267613618
v16.2_observation_vs_v16.2_final,11713,6149,5856,PRAI-1581/00000417_0002_00000004.jpg,0,PRAI-1581,1,stable_wrong,0,0,6064,6202,PRAI-1581/00000719_0002_00000001.jpg,0,PRAI-1581,6064,6202,PRAI-1581/00000719_0002_00000001.jpg,0,PRAI-1581,71,73,-2,0.02015015482902527,0.021744215860962868,0.0015940610319375992,0.028776979073882103,0.03030303120613098,0.0015260521322488785,0.8999999761581421,0.5274509787559509,0.5115304589271545,-0.14245903491973877,-0.14245903491973877,-0.04913908243179321,-0.015935602386841552,-0.015935602386841552,-0.005496744237587059
v16.2_observation_vs_v16.2_final,11722,6151,5861,PRAI-1581/00000428_0002_00000012.jpg,0,PRAI-1581,0,stable_wrong,0,0,6907,6421,uavhuman/P081S12G11B10H00UC072012LC021021A134R0_09180856_187_bbx.jpg,0,uavhuman,6907,6421,uavhuman/P081S12G11B10H00UC072012LC021021A134R0_09180856_187_bbx.jpg,0,uavhuman,22,28,-6,0.0754527896642685,0.06817576289176941,-0.0072770267724990845,0.09302325546741486,0.09302325546741486,0.0,1.0,0.6204853057861328,0.5985931754112244,-0.19528940320014954,-0.19528940320014954,-0.19104471802711487,-0.021845257350749936,-0.021845257350749936,-0.021370442852582716
v16.2_observation_vs_v16.2_final,11732,6152,5866,PRAI-1581/00000429_0002_00000015.jpg,0,PRAI-1581,0,stable_wrong,0,0,767,4978,G2APS/D4_20_006375_0_train.jpg,0,G2APS,916,5003,G2APS/S4_30_001190_4_train.jpg,1,G2APS,2,3,-1,0.28245097398757935,0.22604167461395264,-0.05640929937362671,0.0533333346247673,0.05000000074505806,-0.0033333338797092438,0.8999999761581421,0.43771234154701233,0.4368288815021515,-0.13164910674095154,0.030227988958358765,-0.02703261375427246,-0.014726393596507403,0.0033813314351429646,-0.003023893742561512
v16.2_observation_vs_v16.2_final,11734,6152,5867,PRAI-1581/00000429_0002_00000016.jpg,0,PRAI-1581,0,stable_wrong,0,0,2249,5311,G2APS/D4_30_002235_8_train.jpg,0,G2APS,2249,5311,G2APS/D4_30_002235_8_train.jpg,0,G2APS,9,11,-2,0.046237844973802567,0.041321396827697754,-0.004916448146104813,0.007843137718737125,0.007462686393409967,-0.000380451325327158,0.8999999761581421,0.6094410419464111,0.5793067812919617,-0.2693713307380676,-0.2693713307380676,-0.11636477708816528,-0.030132131833370046,-0.030132131833370046,-0.013016674025309705
v16.2_observation_vs_v16.2_final,11736,6152,5868,PRAI-1581/00000429_0002_00000004.jpg,0,PRAI-1581,0,stable_wrong,0,0,1265,5064,G2APS/D5_30_010095_0_train.jpg,0,G2APS,1265,5064,G2APS/D5_30_010095_0_train.jpg,0,G2APS,33,36,-3,0.01596147194504738,0.01542843971401453,-0.0005330322310328484,0.009456264786422253,0.010610079392790794,0.0011538146063685417,0.800000011920929,0.5852676630020142,0.5631834864616394,-0.19715723395347595,-0.19715723395347595,-0.2364816963672638,-0.022054194665450222,-0.022054194665450222,-0.02645306622495136
v16.2_observation_vs_v16.2_final,11771,6157,5885,PRAI-1581/00000460_0001_00000012.jpg,0,PRAI-1581,1,stable_wrong,0,0,2697,5443,G2APS/S2_30_001029_0_train.jpg,1,G2APS,2697,5443,G2APS/S2_30_001029_0_train.jpg,1,G2APS,160,164,-4,0.007068307138979435,0.0067208497785031796,-0.0003474573604762554,0.006319115404039621,0.0060240961611270905,-0.0002950192429125309,0.800000011920929,0.4746801257133484,0.4517576992511749,-0.204949289560318,-0.204949289560318,-0.09464816749095917,-0.022925821375519906,-0.022925821375519906,-0.010587433535744983
v16.2_observation_vs_v16.2_final,11772,6157,5886,PRAI-1581/00000460_0001_00000008.jpg,0,PRAI-1581,0,stable_wrong,0,0,5725,6117,PRAI-1581/00000279_0001_00000001.jpg,0,PRAI-1581,5726,6117,PRAI-1581/00000279_0001_00000002.jpg,0,PRAI-1581,5,6,-1,0.1000739112496376,0.08982108533382416,-0.010252825915813446,0.0833333358168602,0.0833333358168602,0.0,1.0,0.5596922636032104,0.5400553941726685,-0.1871795952320099,-0.174763023853302,-0.18412253260612488,-0.020938086561008706,-0.019549157142734863,-0.020596120644243765
v16.2_observation_vs_v16.2_final,11778,6158,5889,PRAI-1581/00000461_0001_00000005.jpg,0,PRAI-1581,0,stable_wrong,0,0,1780,5187,G2APS/S2_20_002044_7_train.jpg,1,G2APS,1780,5187,G2APS/S2_20_002044_7_train.jpg,1,G2APS,17,21,-4,0.035256411880254745,0.03182367980480194,-0.0034327320754528046,0.02985074557363987,0.02857142873108387,-0.0012793168425559998,0.8999999761581421,0.5543933510780334,0.5343579649925232,-0.17913994193077087,-0.17913994193077087,-0.14389541745185852,-0.020038763338660726,-0.020038763338660726,-0.016096277495444955
v16.2_observation_vs_v16.2_final,11780,6158,5890,PRAI-1581/00000461_0001_00000003.jpg,0,PRAI-1581,0,stable_wrong,0,0,2820,5465,G2APS/D6_30_004710_12_train.jpg,0,G2APS,2820,5465,G2APS/D6_30_004710_12_train.jpg,0,G2APS,48,51,-3,0.02951403521001339,0.027082126587629318,-0.0024319086223840714,0.030075188726186752,0.027210883796215057,-0.002864304929971695,0.8999999761581421,0.5891957879066467,0.569182276725769,-0.17891478538513184,-0.17891478538513184,-0.17677557468414307,-0.020013577114507797,-0.020013577114507797,-0.0197742829821852
v16.2_observation_vs_v16.2_final,11785,6158,5892,PRAI-1581/00000461_0001_00000004.jpg,0,PRAI-1581,1,stable_wrong,0,0,638,4955,G2APS/D3_30_005445_3_train.jpg,0,G2APS,638,4955,G2APS/D3_30_005445_3_train.jpg,0,G2APS,204,225,-21,0.005629866383969784,0.0052413335070014,-0.0003885328769683838,0.006779660936444998,0.006493506487458944,-0.00028615444898605347,1.0,0.546491265296936,0.5317806601524353,-0.13205814361572266,-0.13205814361572266,-0.042303234338760376,-0.014772148848194888,-0.014772148848194888,-0.004732079804413036
v16.2_observation_vs_v16.2_final,11799,6160,5899,PRAI-1581/00000470_0001_00000003.jpg,0,PRAI-1581,1,stable_wrong,0,0,5,4840,G2APS/D1_20_001740_1_train.jpg,0,G2APS,5,4840,G2APS/D1_20_001740_1_train.jpg,0,G2APS,31,38,-7,0.022476501762866974,0.020762009546160698,-0.001714492216706276,0.0013188262237235904,0.001401541638188064,8.271541446447372e-05,1.0,0.5280343294143677,0.5242802500724792,-0.03360414505004883,-0.03360414505004883,-0.0642099380493164,-0.003758991448798099,-0.003758991448798099,-0.007182584401292047
v16.2_observation_vs_v16.2_final,11809,6161,5904,PRAI-1581/00000492_0001_00000001.jpg,0,PRAI-1581,1,stable_wrong,0,0,3062,5539,G2APS/S5_50_000707_7_train.jpg,1,G2APS,3062,5539,G2APS/S5_50_000707_7_train.jpg,1,G2APS,58,64,-6,0.01600760407745838,0.014977090060710907,-0.0010305140167474747,0.006666666828095913,0.00671140942722559,4.474259912967682e-05,0.8999999761581421,0.5015168190002441,0.4985804259777069,-0.026395708322525024,-0.026395708322525024,0.014988690614700317,-0.0029526488985678334,-0.0029526488985678334,0.0016766491087758517
v16.2_observation_vs_v16.2_final,11810,6162,5905,PRAI-1581/00000494_0001_00000001.jpg,0,PRAI-1581,0,stable_wrong,0,0,6271,6253,PRAI-1581/00001063_0001_00000003.jpg,0,PRAI-1581,6271,6253,PRAI-1581/00001063_0001_00000003.jpg,0,PRAI-1581,37,39,-2,0.022131092846393585,0.023478467017412186,0.0013473741710186005,0.002577319508418441,0.002818886423483491,0.00024156691506505013,0.8999999761581421,0.6412060856819153,0.6251515746116638,-0.1433471143245697,-0.1433471143245697,-0.03401303291320801,-0.01603494378902992,-0.01603494378902992,-0.0038047300319057342
v16.2_observation_vs_v16.2_final,11812,6162,5906,PRAI-1581/00000494_0001_00000000.jpg,0,PRAI-1581,0,stable_wrong,0,0,2674,5435,G2APS/S8_50_000385_3_gallery.jpg,1,G2APS,2674,5435,G2APS/S8_50_000385_3_gallery.jpg,1,G2APS,18,19,-1,0.02622077241539955,0.026924053207039833,0.0007032807916402817,0.0054054055362939835,0.006339144427329302,0.0009337388910353184,1.0,0.4685570299625397,0.4616798758506775,-0.06142118573188782,-0.06142118573188782,0.05998000502586365,-0.006870631929404514,-0.006870631929404514,0.00670942009252995
v16.2_observation_vs_v16.2_final,11814,6162,5907,PRAI-1581/00000494_0001_00000003.jpg,0,PRAI-1581,0,stable_wrong,0,0,797,4983,G2APS/D4_20_007380_3_train.jpg,0,G2APS,5884,6156,PRAI-1581/00000458_0001_00000000.jpg,0,PRAI-1581,139,144,-5,0.0032111015170812607,0.0033115032128989697,0.00010040169581770897,0.001382647780701518,0.0014964459696784616,0.00011379818897694349,1.0,0.5732522010803223,0.5583508610725403,-0.13459685444831848,-0.0747043788433075,-0.0844353437423706,-0.01505613144309459,-0.008356502474368366,-0.009445017411726653
v16.2_observation_vs_v16.2_final,11815,6162,5907,PRAI-1581/00000494_0001_00000003.jpg,0,PRAI-1581,1,stable_wrong,0,0,5753,6124,PRAI-1581/00000314_0001_00000005.jpg,0,PRAI-1581,5753,6124,PRAI-1581/00000314_0001_00000005.jpg,0,PRAI-1581,63,72,-9,0.012802965939044952,0.013118762522935867,0.0003157965838909149,0.012422360479831696,0.013245033100247383,0.0008226726204156876,0.8999999761581421,0.5086495280265808,0.5075739622116089,-0.00958174467086792,-0.00958174467086792,0.06186521053314209,-0.001071823021496776,-0.001071823021496776,0.006920300963640713
v16.2_observation_vs_v16.2_final,11823,6163,5911,PRAI-1581/00000503_0002_00000002.jpg,0,PRAI-1581,1,stable_wrong,0,0,5854,6149,PRAI-1581/00000417_0001_00000005.jpg,0,PRAI-1581,5854,6149,PRAI-1581/00000417_0001_00000005.jpg,0,PRAI-1581,1139,1179,-40,0.0009762500412762165,0.0010071920696645975,3.0942028388381004e-05,0.0012368584284558892,0.001299967523664236,6.310909520834684e-05,1.0,0.5466666221618652,0.5350385308265686,-0.10386809706687927,-0.10386809706687927,-0.022272050380706787,-0.011618783578508651,-0.011618783578508651,-0.0024913726209545572
v16.2_observation_vs_v16.2_final,11835,6165,5917,PRAI-1581/00000506_0001_00000012.jpg,0,PRAI-1581,1,stable_wrong,0,0,748,4974,G2APS/S4_20_002072_0_train.jpg,1,G2APS,748,4974,G2APS/S4_20_002072_0_train.jpg,1,G2APS,2,3,-1,0.22008547186851501,0.17777778208255768,-0.042307689785957336,0.10256410390138626,0.10000000149011612,-0.0025641024112701416,1.0,0.5687961578369141,0.5502941608428955,-0.16540011763572693,-0.16540011763572693,-0.15381312370300293,-0.018501813597605388,-0.018501813597605388,-0.017205681497070913
v16.2_observation_vs_v16.2_final,11837,6165,5918,PRAI-1581/00000506_0002_00000001.jpg,0,PRAI-1581,1,stable_wrong,0,0,5575,6079,PRAI-1581/00000053_0001_00000011.jpg,0,PRAI-1581,5575,6079,PRAI-1581/00000053_0001_00000011.jpg,0,PRAI-1581,2,3,-1,0.3101010322570801,0.2515519857406616,-0.05854904651641846,0.04040404036641121,0.04210526496171951,0.0017012245953083038,1.0,0.6076293587684631,0.5930950045585632,-0.12994450330734253,-0.12994450330734253,-0.1414315402507782,-0.014535715044174502,-0.014535715044174502,-0.015820665861345784
v16.2_observation_vs_v16.2_final,11840,6165,5920,PRAI-1581/00000506_0001_00000009.jpg,0,PRAI-1581,0,stable_wrong,0,0,2427,5360,G2APS/S4_40_003829_2_train.jpg,1,G2APS,2427,5360,G2APS/S4_40_003829_2_train.jpg,1,G2APS,92,93,-1,0.006623218767344952,0.006661372724920511,3.8153957575559616e-05,0.004162331111729145,0.004352557007223368,0.00019022589549422264,0.8999999761581421,0.6079531908035278,0.5900940299034119,-0.15980008244514465,-0.15980008244514465,-0.17896433174610138,-0.017875388364557043,-0.017875388364557043,-0.02001911941730783
v16.2_observation_vs_v16.2_final,11853,6167,5926,PRAI-1581/00000518_0002_00000009.jpg,0,PRAI-1581,1,stable_wrong,0,0,1516,5119,G2APS/D7_40_004110_7_gallery.jpg,0,G2APS,1516,5119,G2APS/D7_40_004110_7_gallery.jpg,0,G2APS,27,32,-5,0.01781667396426201,0.016321565955877304,-0.0014951080083847046,0.005865102633833885,0.006125574465841055,0.0002604718320071697,1.0,0.5399729013442993,0.538135290145874,-0.01641148328781128,-0.01641148328781128,-0.006327122449874878,-0.0018358040428969602,-0.0018358040428969602,-0.0007077579015670743
v16.2_observation_vs_v16.2_final,11855,6167,5927,PRAI-1581/00000518_0002_00000007.jpg,0,PRAI-1581,1,stable_wrong,0,0,1349,5079,G2APS/D6_30_001725_1_train.jpg,0,G2APS,1349,5079,G2APS/D6_30_001725_1_train.jpg,0,G2APS,1323,1409,-86,0.0010075444588437676,0.001004532678052783,-3.0117807909846306e-06,0.0008049909374676645,0.0008093889337033033,4.397996235638857e-06,0.8999999761581421,0.5776585936546326,0.5468869805335999,-0.2748708724975586,-0.2748708724975586,-0.17825055122375488,-0.03074731577616774,-0.03074731577616774,-0.01993927525296968
v16.2_observation_vs_v16.2_final,11859,6168,5929,PRAI-1581/00000522_0002_00000006.jpg,0,PRAI-1581,1,stable_wrong,0,0,6097,6210,PRAI-1581/00000789_0001_00000000.jpg,0,PRAI-1581,6097,6210,PRAI-1581/00000789_0001_00000000.jpg,0,PRAI-1581,10,13,-3,0.05741466209292412,0.050733134150505066,-0.006681527942419052,0.01702127605676651,0.017543859779834747,0.0005225837230682373,0.8999999761581421,0.511711597442627,0.5203421711921692,0.07724404335021973,0.07724404335021973,0.015689373016357422,0.008640591748179105,0.008640591748179105,0.001755028104945211
v16.2_observation_vs_v16.2_final,11865,6168,5932,PRAI-1581/00000522_0001_00000000.jpg,0,PRAI-1581,1,stable_wrong,0,0,1658,5156,G2APS/D9_20_000555_4_gallery.jpg,0,G2APS,1658,5156,G2APS/D9_20_000555_4_gallery.jpg,0,G2APS,22,23,-1,0.022646183148026466,0.022350862622261047,-0.000295320525765419,0.014652014710009098,0.014545454643666744,-0.00010656006634235382,0.8999999761581421,0.5699040293693542,0.5568161606788635,-0.11712303757667542,-0.11712303757667542,-0.10334265232086182,-0.013101493760732996,-0.013101493760732996,-0.011560006832242564
v16.2_observation_vs_v16.2_final,11889,6171,5944,PRAI-1581/00000538_0002_00000006.jpg,0,PRAI-1581,1,break,1,0,5944,6171,PRAI-1581/00000538_0002_00000006.jpg,0,PRAI-1581,1724,5173,G2APS/S1_30_002681_2_train.jpg,1,G2APS,1,2,-1,0.25628462433815,0.13174283504486084,-0.12454178929328918,0.005361930467188358,0.0057061342522501945,0.00034420378506183624,0.8999999761581421,0.5669859051704407,0.5427246689796448,-0.2473749816417694,-0.21321725845336914,-0.2473749816417694,-0.027671599418853443,-0.02385068419591363,-0.027671599418853443
v16.2_observation_vs_v16.2_final,11906,6174,5953,PRAI-1581/00000550_0002_00000003.jpg,0,PRAI-1581,0,stable_wrong,0,0,2451,5368,G2APS/S4_50_000287_1_train.jpg,1,G2APS,2451,5368,G2APS/S4_50_000287_1_train.jpg,1,G2APS,21,22,-1,0.03407064452767372,0.033646032214164734,-0.0004246123135089874,0.01593625545501709,0.014925372786819935,-0.001010882668197155,1.0,0.6455386877059937,0.6287055015563965,-0.1502002477645874,-0.1502002477645874,-0.10252940654754639,-0.01680154177746651,-0.01680154177746651,-0.011469036390854725
v16.2_observation_vs_v16.2_final,11919,6175,5959,PRAI-1581/00000553_0001_00000015.jpg,0,PRAI-1581,1,stable_wrong,0,0,6510,6313,PRAI-1581/00001507_0001_00000017.jpg,0,PRAI-1581,6510,6313,PRAI-1581/00001507_0001_00000017.jpg,0,PRAI-1581,60,66,-6,0.018277227878570557,0.01814310811460018,-0.00013411976397037506,0.010781670920550823,0.011461318470537663,0.0006796475499868393,0.8999999761581421,0.5817803144454956,0.5651571750640869,-0.14872384071350098,-0.14872384071350098,-0.11394718289375305,-0.016636389488315473,-0.016636389488315473,-0.012746239652111857
v16.2_observation_vs_v16.2_final,11952,6179,5976,PRAI-1581/00000566_0001_00000000.jpg,0,PRAI-1581,0,stable_wrong,0,0,5968,6177,PRAI-1581/00000557_0002_00000005.jpg,0,PRAI-1581,5968,6177,PRAI-1581/00000557_0002_00000005.jpg,0,PRAI-1581,14,16,-2,0.0535326711833477,0.05294948071241379,-0.0005831904709339142,0.0533333346247673,0.05128205195069313,-0.002051282674074173,1.0,0.6116426587104797,0.5963418483734131,-0.1368538737297058,-0.1368538737297058,-0.14220720529556274,-0.015308603754646377,-0.015308603754646377,-0.015907432486895523
v16.2_observation_vs_v16.2_final,11955,6180,5977,PRAI-1581/00000573_0002_00000002.jpg,0,PRAI-1581,1,stable_wrong,0,0,560,4941,G2APS/S3_20_004151_4_train.jpg,1,G2APS,560,4941,G2APS/S3_20_004151_4_train.jpg,1,G2APS,31,32,-1,0.043253879994153976,0.0436493381857872,0.0003954581916332245,0.01044386439025402,0.011204482056200504,0.0007606176659464836,0.8999999761581421,0.5901719331741333,0.5728335380554199,-0.15494108200073242,-0.15494108200073242,-0.15017220377922058,-0.017331855979101363,-0.017331855979101363,-0.016798404750738793
v16.2_observation_vs_v16.2_final,11969,6181,5984,PRAI-1581/00000586_0002_00000002.jpg,0,PRAI-1581,1,break,1,0,5984,6181,PRAI-1581/00000586_0002_00000002.jpg,0,PRAI-1581,5704,6111,PRAI-1581/00000247_0001_00000006.jpg,0,PRAI-1581,1,2,-1,0.44865119457244873,0.3266666829586029,-0.12198451161384583,0.03418803587555885,0.03999999910593033,0.005811963230371475,1.0,0.5539916753768921,0.5408629775047302,-0.13876888155937195,-0.10764825344085693,-0.13876888155937195,-0.015522818341727085,-0.01204163544585235,-0.015522818341727085
v16.2_observation_vs_v16.2_final,11973,6182,5986,PRAI-1581/00000598_0002_00000000.jpg,0,PRAI-1581,1,stable_wrong,0,0,6025,6192,PRAI-1581/00000682_0002_00000011.jpg,0,PRAI-1581,6025,6192,PRAI-1581/00000682_0002_00000011.jpg,0,PRAI-1581,17,18,-1,0.03832060471177101,0.036936402320861816,-0.001384202390909195,0.018099548295140266,0.018099548295140266,0.0,0.8999999761581421,0.5576324462890625,0.5453683137893677,-0.10937324166297913,-0.10937324166297913,-0.09499713778495789,-0.012234594259908693,-0.012234594259908693,-0.010626469682895046
v16.2_observation_vs_v16.2_final,11987,6184,5993,PRAI-1581/00000603_0002_00000000.jpg,0,PRAI-1581,1,stable_wrong,0,0,2726,5448,G2APS/D4_20_008235_0_train.jpg,0,G2APS,2726,5448,G2APS/D4_20_008235_0_train.jpg,0,G2APS,44,48,-4,0.017593733966350555,0.018082445487380028,0.0004887115210294724,0.0078125,0.008639308623969555,0.0008268086239695549,0.800000011920929,0.5893843770027161,0.5837114453315735,-0.05074155330657959,-0.05074155330657959,-0.06298410892486572,-0.005675998145290961,-0.005675998145290961,-0.0070454619960163
v16.2_observation_vs_v16.2_final,12006,6186,6003,PRAI-1581/00000628_0002_00000015.jpg,0,PRAI-1581,0,stable_wrong,0,0,912,5002,G2APS/S4_30_001442_0_train.jpg,1,G2APS,912,5002,G2APS/S4_30_001442_0_train.jpg,1,G2APS,30,34,-4,0.01854213885962963,0.018763583153486252,0.0002214442938566208,0.006042296066880226,0.006861063651740551,0.0008187675848603249,0.800000011920929,0.5391759872436523,0.5345693230628967,-0.04115086793899536,-0.04115086793899536,-0.10516038537025452,-0.004603175009003202,-0.004603175009003202,-0.011763340170397374
v16.2_observation_vs_v16.2_final,12009,6186,6004,PRAI-1581/00000628_0002_00000016.jpg,0,PRAI-1581,1,stable_wrong,0,0,2261,5313,G2APS/S4_30_001778_1_train.jpg,1,G2APS,2261,5313,G2APS/S4_30_001778_1_train.jpg,1,G2APS,166,172,-6,0.007569350302219391,0.0074413069523870945,-0.00012804334983229637,0.003710575168952346,0.0038022813387215137,9.17061697691679e-05,0.8999999761581421,0.5782622694969177,0.5663570165634155,-0.10638684034347534,-0.10638684034347534,-0.11360950767993927,-0.01190053258370849,-0.01190053258370849,-0.012708466983314404
v16.2_observation_vs_v16.2_final,12015,6187,6007,PRAI-1581/00000641_0001_00000001.jpg,0,PRAI-1581,1,stable_wrong,0,0,6714,6370,uavhuman/P055S02G10B00H20UC072000LC021000A062R0_09061503_050_bbx.jpg,0,uavhuman,6714,6370,uavhuman/P055S02G10B00H20UC072000LC021000A062R0_09061503_050_bbx.jpg,0,uavhuman,13,16,-3,0.05711391195654869,0.0562826469540596,-0.00083126500248909,0.04597701132297516,0.04938271641731262,0.0034057050943374634,0.8999999761581421,0.6031274795532227,0.5895116925239563,-0.12136349081993103,-0.12136349081993103,-0.1249607503414154,-0.013575834871232484,-0.013575834871232484,-0.013978227723668635
v16.2_observation_vs_v16.2_final,12016,6187,6008,PRAI-1581/00000641_0001_00000004.jpg,0,PRAI-1581,0,stable_wrong,0,0,1660,5157,G2APS/D9_20_000900_1_gallery.jpg,0,G2APS,1660,5157,G2APS/D9_20_000900_1_gallery.jpg,0,G2APS,16,17,-1,0.05490238964557648,0.052814267575740814,-0.002088122069835663,0.01923076994717121,0.019801979884505272,0.0005712099373340607,1.0,0.6218130588531494,0.6005357503890991,-0.19013875722885132,-0.19013875722885132,-0.15071597695350647,-0.02126910122081238,-0.02126910122081238,-0.016859231732326396
v16.2_observation_vs_v16.2_final,12044,6191,6022,PRAI-1581/00000676_0002_00000003.jpg,0,PRAI-1581,0,stable_wrong,0,0,374,4909,G2APS/S2_30_004144_0_train.jpg,1,G2APS,374,4909,G2APS/S2_30_004144_0_train.jpg,1,G2APS,4,5,-1,0.15436680614948273,0.13779762387275696,-0.01656918227672577,0.013100436888635159,0.013392857275903225,0.0002924203872680664,1.0,0.6362475752830505,0.6120083332061768,-0.2168734073638916,-0.2168734073638916,-0.19058027863502502,-0.02425966447110639,-0.02425966447110639,-0.021318490222907105
v16.2_observation_vs_v16.2_final,12047,6191,6023,PRAI-1581/00000676_0001_00000001.jpg,0,PRAI-1581,1,stable_wrong,0,0,5946,6172,PRAI-1581/00000542_0001_00000000.jpg,0,PRAI-1581,5946,6172,PRAI-1581/00000542_0001_00000000.jpg,0,PRAI-1581,19,20,-1,0.022325383499264717,0.02179047279059887,-0.0005349107086658478,0.008356546051800251,0.008426966145634651,7.042009383440018e-05,0.8999999761581421,0.5530592799186707,0.5416685342788696,-0.10167455673217773,-0.10167455673217773,-0.08216750621795654,-0.011373412081972845,-0.011373412081972845,-0.009191334961277775
v16.2_observation_vs_v16.2_final,12063,6193,6031,PRAI-1581/00000687_0002_00000003.jpg,0,PRAI-1581,1,stable_wrong,0,0,2241,5310,G2APS/D4_30_000765_12_train.jpg,0,G2APS,2241,5310,G2APS/D4_30_000765_12_train.jpg,0,G2APS,40,46,-6,0.018795045092701912,0.017010100185871124,-0.0017849449068307877,0.0019483682699501514,0.0019221528200432658,-2.6215449906885624e-05,0.8999999761581421,0.5917640924453735,0.579380214214325,-0.11071544885635376,-0.11071544885635376,-0.09042337536811829,-0.012384734826047072,-0.012384734826047072,-0.010114844292987701
